Branch_Code,DEFOBCS,DEFOPENS,DEFRNT1S,DEFRNT2S,DEFRNT3S,DEFROBCS,DEFRSCS,DEFRSEBCS,DEFRVJS,DEFSCS,DEFSEBCS,DEFSTS,EWS,GNT1H,GNT1O,GNT1S,GNT2H,GNT2O,GNT2S,GNT3H,GNT3O,GNT3S,GOBCH,GOBCO,GOBCS,GOPENH,GOPENO,GOPENS,GSCH,GSCO,GSCS,GSEBCH,GSEBCO,GSEBCS,GSTH,GSTO,GSTS,GVJH,GVJO,GVJS,LNT1H,LNT1O,LNT1S,LNT2H,LNT2O,LNT2S,LNT3H,LNT3O,LNT3S,LOBCH,LOBCO,LOBCS,LOPENH,LOPENO,LOPENS,LSCH,LSCO,LSCS,LSEBCH,LSEBCO,LSEBCS,LSTH,LSTO,LSTS,LVJH,LVJO,LVJS,MI,ORPHAN,PWDOBCH,PWDOBCS,PWDOPENH,PWDOPENS,PWDRNT1H,PWDRNT1S,PWDRNT2H,PWDRNT2S,PWDRNT3S,PWDROBCH,PWDROBCS,PWDRSCH,PWDRSCS,PWDRSEBCH,PWDRSEBCS,PWDRSTH,PWDRSTS,PWDRVJH,PWDRVJS,PWDSCH,PWDSCS,PWDSEBCS,TFWS
111961210,,142712.0,,,,,,,,,,,96746.98,150272.0,,,,158456.0,,128228.66,172580.0,,150992.75,147560.78,,132066.08,152070.09,,157327.04,140952.0,,,,,,,,154517.2,131415.0,,,,,,,,,,,141325.64,,,144840.75,130576.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136607.98
112019110,,,,,,,,,,,,,,,,,,,,,,,,,,126406.9,151888.74,,,,,,,,,,,,,,,,,,,,,,,,,,115727.91,130962.66,,,,,,,,,,,,,,135911.78,,,,,,,,,,,,,,,,,,,,,,,,111748.45
112024210,,,,,,,,,,,,,,,,,,,,,,,,,,51242.08,63567.82,,,,,,,,,,,,,,,,,,,,,,,,,,41665.07,56019.98,,,,,,,,,,,,,,159127.08,,,,,,,,,,,,,,,,,,,,,,,,31773.74
112029310,,,,,,,,,,,,,,,,,,,,,,,,,,102111.9,137545.44,,,,,,,,,,,,,,,,,,,,,,,,,,86991.99,107733.18,,,,,,,,,,,,,,171003.0,,,,,,,,,,,,,,,,,,,,,,,,82587.92
112037210,,,,,,,,,,,,,,,,,,,,,,,,,,65452.67,88969.14,,,,,,,,,,,,,,,,,,,,,,,,,,58852.84,67495.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61798.68
112050710,,,,,,,,,,,,,,,,,,,,,,,,,,122444.43,88346.19,,,,,,,,,,,,,,,,,,,,,,,,,,102699.61,84446.77,,,,,,,,,,,,,,175153.0,,,,,,,,,,,,,,,,,,,,,,,,94179.04
112061210,,,,,,,,,,,,,,,,,,,,,,,,,,121644.49,139428.76,,,,,,,,,,,,,,,,,,,,,,,,,,111799.74,146502.4,,,,,,,,,,,,,,148236.02,,,,,,,,,,,,,,,,,,,,,,,,58976.94
112089310,,,,,,,,,,,,,,,,,,,,,,,,,,112990.09,122201.94,,,,,,,,,,,,,,,,,,,,,,,,,,79835.19,104620.69,,,,,,,,,,,,,,136111.0,,,,,,,,,,,,,,,,,,,,,,,,99266.44
112124210,,109973.0,,,,,,,,,,,86290.27,60525.81,92614.71,,74283.81,64643.13,,84259.0,129598.0,,58666.66,63992.11,,56207.61,63332.26,,66409.42,101621.4,,167130.0,,,95948.9,178160.0,,62372.21,,,63052.0,,,72339.0,,,77909.0,,,56335.59,84177.58,,51224.98,66265.69,,56953.95,65712.14,,,,,118432.46,125936.0,,85755.0,99164.0,,,,,,118959.0,,,,,,,,,,,,,,,,,,,,47106.51
112124610,,,,,,,,,,,,,124242.88,73634.87,,,68229.27,93327.31,,101214.37,,,67574.42,86287.75,,63684.04,80964.55,,73084.08,77359.41,,110568.0,,,150196.72,94187.0,,84915.22,70642.62,,53321.0,,,,,,,,,62057.86,88700.67,,60020.46,80334.65,,69490.75,109378.38,,,,,162607.26,,,,139255.0,,,,,,,,,,,,,,,,,,,,,,,,,,58573.96
112137210,,,,,,,,,,,,,151929.73,89274.3,103276.0,,87318.7,,,117865.0,,,77138.72,96057.87,,74861.67,88660.39,,87089.87,131144.5,,,,,122050.86,121976.2,,107933.25,117762.0,,84194.0,,,97350.1,,,,,,74658.79,99834.1,,71925.12,93155.81,,92287.24,84496.0,,,,,174049.0,144329.0,,112810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,69984.39
112161210,,,,,,,,,,,,,128708.97,114399.36,,,116095.85,,,,,,108813.25,143878.95,,105278.44,148016.35,,116140.32,100670.28,,,,,85736.0,,,115283.5,,,,138921.0,,,139957.7,,,,,105111.44,120655.12,,96959.79,110704.4,,101118.71,153231.0,,,,,,,,151531.0,,,,,,,114556.0,,,,,,,,,,,,,,,,,,,,102181.58
112319110,,,,,,,,,,,,,150024.64,119397.44,,,125325.16,,,,,,123203.91,123054.42,,116242.49,152741.14,,133475.45,136676.06,,,,,,,,124078.0,144856.0,,,,,,,,,,,118022.72,116700.74,,102499.49,148821.61,,133419.79,120617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114752.37
112324210,,113238.0,,,,,,,,,,,111983.75,72720.53,,,69202.04,96124.92,,96611.23,,,71612.76,87988.21,,68295.34,85071.39,,75501.15,96502.3,,,117982.0,,161016.06,112474.0,,81008.45,98063.0,,67320.0,,,76247.6,,,,,,66653.84,77562.72,,62426.01,61298.13,,75919.56,98986.19,,138273.0,,,162413.0,,,93486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,60315.89
112337210,,,,,,,,,,,,,130457.32,97382.11,157974.0,,103311.96,87829.0,,,162524.0,,90888.52,131782.34,,88020.36,124462.88,,109833.25,124574.38,,,,,98323.0,,,122549.19,132554.28,,,,,107879.0,,,,,,89344.06,113942.3,,85201.63,120981.59,,101674.68,142654.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79879.24
112361210,,,,,,,,,,,,,126259.22,124781.14,126085.0,,134700.0,139731.0,,,,,127841.89,128533.63,,119178.88,157412.77,,127112.48,130089.62,,,,,119123.66,,,,151640.0,,,,,146977.0,,,,,,133912.62,120539.0,,119319.27,148256.72,,134282.49,,,,,,,,,153687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,110744.91
112519110,,,,,,,,,,,,,123389.86,,,,,,,,,,169137.0,172293.0,,141083.89,153353.94,,172660.0,,,,,,,,,162332.0,,,,,,,,,,,,169981.0,168204.0,,123306.13,130104.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112524210,,,,,,,,,,,,,152270.52,84915.0,,,120409.31,,,,111215.0,,99433.45,112668.83,,90893.48,99939.13,,115595.83,148468.04,,,127511.0,,,,,101747.62,,,84970.0,,,,128070.0,,,,,79523.2,76138.0,,72588.3,82878.68,,122812.04,,,,,,,,,129490.0,,,,,,,135305.56,,,,,,,,,,,,,,,,,,,,72791.01
112526310,,,,,,,,,,,,,168340.0,173634.0,,,170849.0,,,,,,141572.0,,,131610.0,134340.0,,178271.0,144276.0,,,,,,,,,,,,,,,,,160717.0,,,142879.0,163751.0,,124553.0,115434.0,,177529.0,155990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113066.0
112529310,,,,,,,,,,,,,94150.0,125810.0,,,,,,154178.0,,,133050.66,143098.0,,122938.61,125715.37,,168932.18,164108.0,,,,,,,,,155928.0,,,,,,,,,,,134872.0,,,130052.19,134036.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155805.0
112561210,,,,,,,,,,,,,72962.0,,,,163656.0,,,,,,169893.0,,,134193.82,149486.86,,,,,,,,,,,171434.0,,,,,,,,,,,,177546.0,172601.0,,139500.0,,,178394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112619110,,,,,,,,,,,,,127309.78,144255.0,,,159432.0,,,,,,151164.0,144965.0,,129342.16,134282.04,,156461.0,152135.0,,,,,,,,,,,,,,,,,,,,155783.0,,,134481.59,144185.82,,150385.0,,,,,,,,,172513.0,,,,,,,173844.0,,,,,,,,,,,,,,,,,,,,40474.0
112624210,,171570.0,,,,,,,,,,,130738.42,84938.75,,,89438.36,115959.74,,96626.0,,,92690.27,109690.03,,85179.27,102649.18,,92723.53,120647.0,,,,,,,,79423.79,169618.0,,120870.0,,,109176.0,,,,149964.0,,90654.88,114435.35,,82368.79,108328.14,,108194.71,167873.0,,,,,,,,,,,,,,,111713.0,,,,,,,,,,,,,,,,,,,,74162.02
112629310,,,,,,,,,,,,,104403.84,130117.0,,,134900.78,,,,,,138354.25,155610.48,,122987.98,148929.73,,139353.5,140002.88,,,,,,,,140009.0,124348.0,,,150425.0,,,,,,,,133514.36,127951.16,,122181.02,126245.7,,137904.8,131047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109335.66
112637210,,,,,,,,,,,,,163928.42,110984.0,,,112543.0,,,,,,110900.85,133629.28,,110071.33,121405.71,,124661.2,123185.14,,,,,,,,139729.44,,,,,,,111354.0,,,,,105731.03,111423.0,,100498.97,119648.42,,,141685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107643.08
112661210,,,,,,,,,,,,,138542.16,170848.0,,,,,,,,,138516.08,140248.37,,130854.94,114839.65,,149036.92,150658.36,,,,,,,,,,,,,,164520.0,,,,,,147714.68,,,141663.76,147672.0,,146253.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135925.0
112719110,,,,,,,,,,,,,145693.92,119498.0,,,95345.0,106276.0,129937.0,,,,112597.23,110528.18,112222.0,99365.41,127218.1,108424.0,115351.16,117879.66,131650.0,,,134595.0,136165.0,,152507.0,104880.06,88347.04,120134.0,,,,,,,,,,108662.62,108109.14,134076.0,92548.55,109633.82,116920.0,125067.95,82688.0,130254.0,,,,92464.0,,,,,,,,,,,100460.0,,,,,,,,,,,,,,,,,,,129188.86
112724510,,134088.0,,,,,,,,,,,144633.53,72961.59,120269.18,101718.0,88955.55,79532.38,118317.0,110053.8,120178.0,107930.0,73454.98,103697.31,95511.0,64833.28,84249.39,84480.0,85965.84,107415.23,102402.0,,,109776.0,117837.7,119514.43,123672.0,65672.24,91326.46,90889.0,68623.0,,94044.0,,82029.5,84892.0,,,,66258.55,100601.55,88057.0,58212.54,93057.84,67965.0,77249.28,105805.47,92736.0,,,161507.0,88927.22,,158913.0,79492.0,,69456.0,,,,,,,,,,,,,,,,,,,,,,,,,68654.36
112729310,,,,,,,,,,,,,129640.96,81140.0,,130929.0,114468.47,94749.0,143081.0,,,,97630.13,101654.45,121859.0,94159.72,117355.18,115102.0,110580.61,115892.64,145874.0,,,,72738.0,97343.48,171601.0,102980.79,,117873.0,94623.0,,,110601.0,,157248.0,,,134118.0,96848.03,97459.88,120305.0,82902.38,95608.95,110880.0,105579.97,120604.12,135355.0,,,,87709.0,138036.0,171831.0,77398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,115659.27
112737210,,,,,,,,,,,,,153023.65,98625.46,,,120240.0,100546.0,134845.0,110363.0,,116372.0,80903.56,110866.21,110363.0,78691.57,86609.93,105972.0,111472.89,106768.24,125318.0,,,,,,177274.0,81771.84,,109327.0,,,129983.0,,,,,,,79475.47,124119.24,105712.0,76139.44,68227.96,96092.0,95087.82,,132484.0,,,,,,177209.0,,112314.0,106350.0,,,,,,,,,,,,,,,,,,,,,,,,,94594.44
112761210,,,,,,,,,,,,,161694.89,126136.88,,133194.0,116932.0,,143559.0,,,157767.0,107393.65,104180.66,137421.0,97749.96,117804.12,127548.0,104017.92,100575.64,157058.0,,,,78240.0,106435.39,179413.0,95542.0,,127903.0,,,,,,141512.0,,,,101832.96,,142209.0,85169.76,96642.68,135203.0,121365.42,134089.0,148254.0,,,,130536.0,,175136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,151162.48
112819110,,,,,,,,,,,,,143214.61,84942.0,129483.7,,126088.91,125596.11,,134877.0,,,111203.28,112290.9,,108940.7,128321.07,,121229.85,144863.77,,,,,109841.0,,,139205.89,,,138130.0,,,141223.0,,,,,,108340.48,130767.9,,100667.99,126522.37,,120500.16,,,,,,,,,132250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,95215.72
112824210,,95615.01,,,,94502.0,,,,,,,91413.37,50161.46,64902.88,,53146.99,68567.42,,72232.5,117553.45,,48647.06,54396.98,,45646.9,49536.03,,58968.6,72401.33,,155954.0,65138.0,,162042.49,115714.0,,52159.8,70524.83,,57162.68,,,47514.48,,,109120.0,126449.0,,45734.78,53328.16,,40714.98,43156.96,,59287.04,66641.54,,134950.0,131024.0,,112781.72,152266.22,,64504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,33726.02
112824610,,81476.0,,,,,,,,,,,123589.22,62675.76,72480.79,,76160.05,71760.64,,87310.64,110113.0,,57805.71,65851.05,,56304.08,62535.79,,68850.49,86588.41,,,71753.0,,,,,70908.75,114527.54,,,53910.0,,67330.29,65894.0,,106216.0,,,54447.1,62092.53,,51893.98,56260.48,,60415.72,62324.32,,164883.0,,,121494.0,,,68891.2,,,,,,,,,,,,,,,,,,,,,,,,,,,44904.0
112829310,,,,,,,,,,,,,158903.02,93000.96,101076.0,,90535.72,100706.05,,113836.12,,,83398.44,105638.39,,80457.6,99985.48,,93219.81,135118.0,,,,,150065.68,,,100347.98,,,90673.0,,,107905.0,,,,,,80663.29,99400.12,,77232.39,87870.71,,95794.45,117248.09,,,,,174152.0,,,113731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,67151.21
112837210,,,,,,,,,,,,,148059.54,84726.33,96662.0,,76295.29,74098.84,,,92455.22,,69789.11,78869.36,,67092.79,73417.35,,79290.67,81033.79,,,,,,,,100018.82,73955.0,,,,,,,,,,,67717.77,77034.66,,65782.11,72630.48,,75013.84,103581.88,,,,,,,,,,,,,,,87303.0,,,,,,,,,,,,,,,,,,,,57115.17
112891210,,,,,,,,,,,,,135382.22,73912.46,,,76500.0,,,130893.3,,,69074.39,72746.72,,64762.48,70322.71,,84962.29,76015.33,,,,,,,,66816.0,,,108650.0,,,82954.0,128358.0,,,,,68005.78,61236.75,,64220.87,55336.67,,84779.72,106130.0,,163338.0,,,,,,,95434.54,,,,,,,,,,,,,,,,,,,,,,,,,,44309.72
113019110,,,,,,,,,,,,,113268.65,,,,,,,,,,158703.54,166633.54,,108341.0,112217.81,,152369.02,,,,,,,,,,,,,,,,,,,,,142480.0,,,134183.06,126472.7,,142000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123770.0
113024210,,167272.0,,,,,,,,,,,155803.07,98522.4,,,,136246.0,,127554.0,,,113481.42,137924.4,,105390.85,128012.12,,117350.32,145307.31,,,,,85728.0,,,112726.52,122096.0,,,177988.0,,140995.0,,,159146.0,,,103801.07,147789.86,,90767.9,131695.48,,144144.65,157025.26,,,,,,,,,,,,,,,167104.0,,,,,,,,,,,,,,,,,,,,101557.5
113035610,,,,,,,,,,,,,,,,,,,,,,,164611.0,160982.0,,142831.66,130927.48,,,,,,,,,,,,,,,,,,,,,,,,,,141451.94,176488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113037210,,,,,,,,,,,,,142790.0,,,,120481.0,,,,,,141298.01,116271.72,,121424.14,120355.26,,116735.0,,,,,,,,,137189.58,,,,,,,,,,,,143100.7,139484.0,,131247.57,124652.0,,109974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141181.0
113061210,,,,,,,,,,,,,,,,,,,,,,,175968.0,,,146413.49,162255.46,,,,,,,,,,,,,,,,,,,,,,,171030.0,,,160272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118019110,,71938.0,,,,,,,,,,,113813.05,,,,,,,,,,90884.0,,,153291.11,162456.51,,90401.56,,,,,,,,,97767.0,,,,,,,,,,,,,,,159756.51,175609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118024210,,113033.0,,,,,,,,,,,156139.67,128722.3,125400.0,,75925.0,149125.0,,98327.82,,,117944.38,135163.36,,103728.72,123801.5,,126640.65,161286.16,,,,,109223.0,,,107213.04,127225.0,,,,,142519.0,94653.0,,,151688.0,,108343.38,113833.68,,96851.48,102314.78,,106292.09,113011.6,,178680.0,,,170150.0,,,149192.0,,,,,,,130482.44,,,,,,,,,,,,,,,,,,,,116083.15
118026310,,,,,,,,,,,,,162332.79,125976.0,,,119765.0,,,157465.0,,,149108.36,152752.24,,130346.47,141814.93,,164062.44,174872.0,,,,,122745.0,,,144004.68,,,,,,136693.0,,,,,,143742.78,155936.52,,131876.67,150952.54,,175431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127819.08
118029310,,,,,,,,,,,,,104187.0,,,,,,,,,,,,,156761.72,154991.36,,,,,,,,,,,,170414.0,,,,,175203.0,,,,,,174070.0,,,155711.4,167317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118061210,,,,,,,,,,,,,80669.0,,,,,,,,,,,,,163264.55,176011.0,,,,,,,,,,,,,,,,,,,,,,,,,,132177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118219110,,,,,,,,,,,,,153922.24,153138.08,,,154032.0,,,,,,140551.88,144228.08,,132954.81,141851.01,,162666.46,162022.95,,,,,,,,95735.0,,,,,,144375.0,,,,,,141373.3,137448.02,,134586.54,141262.56,,,,,,,,,,,,154304.0,,,,,,,,,,,,,,,,,,,,,,,,,,86222.2
118224210,,,,,,,,,,,,,142141.52,95563.54,,,96826.24,165645.0,,106361.48,94319.0,,93459.09,112292.15,,85175.77,108439.07,,109805.18,102399.41,,,,,148055.26,122334.0,,109087.34,131211.0,,,,,,,,,,,77040.05,89776.67,,62621.95,109950.05,,90333.85,136362.62,,,,,108553.0,,,156404.0,,,,,,,89926.0,,,,,,,,,,,,,,,,,,,,55632.31
118229310,,,,,,,,,,,,,162239.14,,117851.0,,124304.44,,,,,,128460.53,132807.56,,119822.8,128579.82,,145164.07,155960.35,,,,,,,,119276.0,157946.1,,,,,134982.0,128020.36,,,,,116001.29,103957.38,,104257.29,129931.92,,132708.21,165742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83966.33
118261210,,,,,,,,,,,,,152200.45,108573.0,,,132842.9,,,110785.98,,,137867.21,138996.69,,128323.06,133001.65,,153454.97,159485.95,,,,,65625.0,,,177038.0,,,,,,170183.0,,,,,,132566.99,133262.52,,131792.65,140869.14,,142525.0,137881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88021.07
126519110,,,,,,,,,,,,,136059.62,125999.0,,,133132.93,131334.14,,,,,116148.74,115903.82,,112522.58,156745.0,,161923.15,177320.0,,,,,,,,154009.56,134246.0,,,,,,,,,,,114108.96,151046.81,,104391.64,108964.05,,159098.26,119787.0,,,,,119233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81226.5
126524210,,167024.0,,,,,,,,,,,65064.88,51197.18,82547.0,,66222.26,61525.2,,83112.0,53266.0,,53907.59,60464.6,,50692.16,43715.25,,65488.24,83810.95,,131894.0,70841.0,,144411.4,153522.0,,60411.96,84421.0,,,,,48910.0,,,76783.0,,,50285.04,59251.57,,46642.37,41596.71,,65323.2,110701.78,,103978.0,,,,,,74984.4,,,,,,,160059.85,,,,,,,,,,,,,,,,,,,,29145.0
126524610,,,,,,,,,,,,,96104.58,71078.66,,,64300.0,86648.0,,71911.32,,,58479.39,83331.55,,56959.1,74286.59,,77711.1,87820.27,,85335.0,,,100237.0,,,77159.68,,,66271.0,,,89657.0,,,,127129.0,,53119.85,75046.99,,48803.35,65905.02,,73499.74,102864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44469.3
126535610,,121175.0,,,,,,,,,,,137615.16,94287.04,,,91074.17,96338.0,,151714.04,,,85950.49,140567.65,,84037.39,118744.72,,122664.26,121535.49,,,,,,,,103725.0,,,,97326.0,,,,,,,,82227.14,80497.84,,77175.79,154294.68,,118009.48,130393.0,,,,,,,,,143770.0,,,,,,,,,,,,,,,,,,,,,,,,,,64703.78
126537210,,,,,,,,,,,,,148507.16,76396.12,136260.0,,75517.3,133014.52,,89048.58,94714.0,,71122.92,112982.71,,68991.52,105527.88,,90104.9,123154.93,,88976.0,,,,,,98139.4,92838.0,,,,,,103518.0,,,,,68431.14,108052.05,,61342.54,79949.62,,100565.74,102741.42,,,,,,,,,88121.0,,,,,,,,,,,,,,,,,,,,,,,,,,54434.61
126561210,,,,,,,,,,,,,147041.15,130459.76,,,127722.12,,,,177918.0,,109549.52,146605.3,,102549.86,146617.15,,130342.3,137164.6,,,,,,,,,125217.0,,162215.0,,,140797.0,,,,,,104405.02,110248.0,,98846.15,126883.27,,121115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88286.16
126819110,,,,,,,,,,,,,87480.46,,,,171330.0,,,,,,157595.0,,,139170.2,153135.0,,174094.0,,,,,,,,,,,,,,,,,,,,,,168552.0,,144631.24,168277.0,,178924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126824210,,,,,,,,,,,,,152019.89,111014.58,,,100284.0,,,153104.9,,,105693.66,147337.82,,97728.14,125467.37,,118951.32,110674.98,,,,,,,,126687.76,,,137991.0,,,,,,,,,93338.84,79843.0,,83308.2,84750.24,,108899.28,123438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68409.49
126835610,,,,,,,,,,,,,83701.26,,,,,,,,,,153715.42,145813.0,,139281.87,155960.6,,179070.0,,,,,,,,,,,,,,,,,,,,,149846.0,,,143418.02,135217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126837210,,,,,,,,,,,,,77363.66,,157882.0,,,,,173408.0,,,128595.6,128872.75,,114547.37,158369.81,,157060.0,170376.0,,,,,,,,,,,,,,119767.0,,,,,,129041.47,135689.0,,110221.74,140232.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107151.0
126861210,,,,,,,,,,,,,,,,,,,,,,,173669.0,163739.0,,152517.41,141052.0,,,,,,,,,,,,,,,,,,,,,,,164343.0,,,134554.72,160653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126899510,,,,,,,,,,,,,176358.0,,,,164074.0,,,,,,130478.0,140553.0,,121431.0,140277.0,,168508.0,179074.0,,,,,,149665.0,,,,,,,,,,,,,,145950.0,153216.0,,143065.0,,,152479.0,,,150335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98720.0
127619110,,,,,,,,,,,,,75497.0,,,,,,,,,,,157198.0,,151005.85,113134.2,,,,,,,,,,,,,,,,,,,,,,,,,,142980.88,155065.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127624510,,,,,,,,,,,,,107200.42,,,,102863.5,,,115539.63,,,94401.71,89532.09,,80491.57,74038.63,,104031.21,92829.25,,,,,93944.06,,,98280.11,,,,,,,,,,,,75319.4,175002.0,,68373.08,105054.16,,124948.9,129924.66,,145336.0,,,,109088.0,,,155680.0,,,,,,,,,,,,,,,,,,,,,,,,,,79006.69
127629310,,,,,,,,,,,,,74649.0,,,,,,,,,,137871.26,145408.48,,136791.05,121754.14,,,,,,,,,,,,,,,,,,,,,,,,,,137392.23,144879.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127661210,,,,,,,,,,,,,,,,,,,,,,,176768.0,,,136067.54,159308.0,,,,,,,,,,,,,,,,,,,,,,,,,,162582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400550110,,,,,,,,,,,,,63087.0,,,,,,,,,,,,50625.0,,,35656.0,,,51163.0,,,105726.0,,,,,,,,,,,,,,,,,,55078.0,,,45359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50591.0
1400550310,,,,,,,,,,,,,20735.0,,,,,,61909.0,,,,,,8910.0,,,5077.0,,,,,,,,,,,,32422.0,,,,,,,,,,,,,,,996.0,,,12615.0,,,61070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5776.0
1400550710,,93236.0,,,,,124264.0,,,,,,30984.0,,,24491.0,,,25417.0,,,21264.0,,,22958.0,,,18600.0,,,32867.0,,,60481.0,,,148794.0,,,,,,32371.0,,,48361.0,,,,,,22131.0,,,18310.0,,,24210.0,,,59657.0,,,98006.0,,,83550.0,,,,,,156515.0,,,,,,,,,,,,,,,,,,,12282.0
1400552410,,,,,,,,,,,,,83143.0,,,,,,,,,,,,,,,34045.0,,,58142.0,,,,,,,,,,,,,,,,,,,,,62937.0,,,42071.0,,,101515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66188.0
1400552710,,,,,,,,,,,,,34959.0,,,,,,,,,,,,24990.0,,,23713.0,,,34984.0,,,,,,,,,104329.0,,,,,,,,,,,,,,,30608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19348.0
1400552910,,,,,,,,,,,,,88521.0,,,,,,,,,,,,49323.0,,,46154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,48196.0,,,66530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32780.0
1400572910,,,,,,,,,,,,,49031.0,,,42283.0,,,50806.0,,,,,,41986.0,,,32812.0,,,57115.0,,,75468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31644.0
1600619110,24353.0,11035.48,,,,24318.13,,22982.0,,,,,6977.97,,,9357.77,,,7482.01,,,5545.34,,,5565.39,,,4403.33,,,16190.37,,,6563.0,,,33212.79,,,16629.94,,,8087.36,,,14093.05,,,25988.0,,,8616.0,,,5755.77,,,18879.33,,,8596.0,,,28897.5,,,17632.02,,61774.28,,29879.0,,11980.3,,,,,,,31840.42,,,,,,25346.0,,,,,,4280.2
1600624210,1131.2,568.88,,,,,,,,9740.0,1135.0,,,,,1166.62,,,421.76,,,633.18,,,280.86,,,110.42,,,1760.64,,,408.0,,,8827.11,,,1502.7,,,1239.42,,,631.95,,,673.79,,,477.1,,,177.42,,,2792.46,,,273.0,,,7036.55,,,3812.72,,,,5590.37,,3303.31,,,,8910.0,6206.0,,,,7893.28,,,,,,,,48060.0,10377.0,59.79
1600626610,4349.0,1409.02,,,,2424.8,,,,,,,1435.32,,,,,,1461.3,,,2261.04,,,686.58,,,559.46,,,5218.44,,,1095.0,,,15298.48,,,2176.0,,,3115.14,,,3927.0,,,,,,1187.68,,,729.8,,,7209.44,,,2778.0,,,16474.0,,,2284.88,,20553.0,,26257.0,,10892.44,,,,,,,21476.62,,,,,,,,,,,,578.76
1600629310,10337.0,2925.45,,9753.0,,10595.44,8067.0,6059.0,,,,,2864.65,,,2424.26,,,2709.54,,,2532.41,,,1738.28,,,1240.8,,,6316.73,,,2610.0,,,22459.65,,,6026.62,,,4311.16,,,4877.55,,,14159.1,,,2652.7,,,1871.11,,,7851.43,,,2397.0,,,32069.07,,,11284.41,,43401.91,,34161.0,,13693.41,,,,,,,25548.29,,30858.0,,,,,,,,,,1810.62
1600637210,2730.0,2233.95,,,,4177.81,,,,18013.0,2491.0,,920.03,,,1744.39,,,1866.92,,,1245.29,,,780.15,,,540.66,,,4623.47,,,1286.0,,,16290.01,,,3010.08,,,4232.98,,,2616.68,,,,,,1479.76,,,925.34,,,5978.77,,,2177.0,,,17640.54,,,9125.03,,21892.18,,19828.0,,8963.08,,,,,,,11728.22,,,,,,,,,,49509.0,39857.0,567.21
